id	name	north	south	east	west	high	low
16018	Plymouth mountain, Plymouth, New Hampshire, USA	43.7332	43.706	-71.7173	-71.7306	NULL	NULL
16019	Salmon River State Forest, Colchester, Connecticut, USA	41.5964	41.5937	-72.4511	-72.4538	NULL	NULL
16020	Campbell Falls State Park, Norfolk, Connecticut, USA	42.0436	42.0409	-73.2246	-73.2273	NULL	NULL
16021	Varden Conservation Area, Pennsylvania, USA	41.4891	41.4767	-75.3864	-75.4067	NULL	NULL
16022	Maunawili Falls, Kailua, Hawaii, USA	21.3582	21.3463	-157.764	-157.787	NULL	NULL
16023	Mount Graham, Arizona, USA	32.7031	32.7004	-109.87	-109.873	NULL	NULL
16024	Great Gott Island, Maine, USA	44.2086	44.1937	-68.3147	-68.3374	NULL	NULL
16025	Drake's brook trail, Waterville Valley, New Hampshire, USA	43.9389	43.9157	-71.4804	-71.5142	NULL	NULL
16026	Red Rooster, Prince George, British Columbia, Canada	53.7599	53.7478	-123.009	-123.033	NULL	NULL
16027	Ebey's Prairie, Coupeville, Island Co., Washington, USA	48.2177	48.171	-122.602	-122.729	NULL	NULL
16028	Plains Twp. Luzerne Co. Pennsylvania, USA	41.2903	41.2224	-75.756	-75.8952	NULL	NULL
16029	Kalispell, Montana, USA	48.2839	48.139	-114.269	-114.373	NULL	NULL
16030	Haslett, Michigan, USA	42.77	42.7312	-84.3635	-84.4475	NULL	NULL
16031	Rocky Gap State Park, Maryland, USA	39.7226	39.6792	-78.6265	-78.6855	NULL	NULL
16032	Șercaia, Romania	45.8418	45.8047	25.1538	25.0967	NULL	NULL
16033	Triberg waterfall, Triberg, Germany	48.1291	48.1279	8.22682	8.22489	NULL	NULL
16034	Feldee Lake, Feldberg, Baden-Württemberg, Germany	47.8753	47.8635	8.03674	8.02115	NULL	NULL
16035	Ellenville, New York, USA	41.7313	41.6642	-74.3137	-74.4129	NULL	NULL
16036	Westcliffe, Colorado, USA	38.1453	38.1131	-105.458	-105.478	NULL	NULL
16037	Beaver Lake, Revelstoke, British Columbia, Canada	50.9649	50.9649	-118.241	-118.241	NULL	NULL
16038	Albany Mountain Trail, Bethel, Oxford Co., Maine, USA	44.3201	44.3161	-70.8231	-70.8272	NULL	NULL
16039	Churchville, Maryland, USA	39.6048	39.5248	-76.1954	-76.2754	NULL	NULL
16040	Peekamoose, Forest Catskills Preserve, Sundown, New York, USA	41.9219	41.9192	-74.4484	-74.4511	NULL	NULL
16041	55 Queenston St., St. Catharines, Ontario, Canada	43.1646	43.1619	-79.2357	-79.2384	NULL	NULL
16043	Cayuga, Ontario, Canada	42.9432	42.9426	-79.8546	-79.856	NULL	NULL
16044	Heckrodt Weltland Reserve, Menasha, Wisconsin, USA	44.2117	44.209	-88.419	-88.4217	NULL	NULL
16045	Lapham Ledge, Woodstock, Maine, USA	44.4022	44.3922	-70.652	-70.6635	NULL	NULL
16047	Burleigh Murray Ranch State Park, San Mateo Co., California, USA	37.4577	37.4433	-122.378	-122.405	NULL	NULL
16048	Sag Harbor, Suffolk Co., New York, USA	41.0107	40.9851	-72.2663	-72.3155	NULL	NULL
16049	5332 Mary Ingles Highway, Melbourne, Kentucky, USA	39.0335	39.0334	-84.3819	-84.3822	NULL	NULL
16050	Midcoast Maine, USA	44.5496	43.8604	-68.0258	-69.5477	NULL	NULL
16052	Breaza, Brasov, Romania	45.7123	45.6766	24.8862	24.8783	NULL	NULL
16053	Frog Hollow Environmental Education Ctr., Friedensburg, Pennsylvania, USA	45.6368	35.5673	-69.6618	-82.851	NULL	NULL
16054	Stratton, Vermont, USA	43.1191	42.9903	-72.8661	-73.0028	NULL	NULL
16055	El Porvenir, Sierra Mixe, Oaxaca, Mexico	16.8015	16.7309	-95.47	-95.5569	NULL	NULL
16056	Spirit Falls Rd., Royalston, Massachusetts, USA	42.6682	42.6507	-72.2063	-72.2077	NULL	NULL
16057	Pollok Country Park, Glasgow, Scotland	55.8386	55.8266	-4.29645	-4.33069	NULL	NULL
16058	Aix Mountain Wilderness, Yakima Co., Washington, USA	46.7962	46.7935	-121.255	-121.258	NULL	NULL
16059	Riba d'Ave, Portugal	41.4009	41.3809	-8.3768	-8.39991	NULL	NULL
16060	Stratton Town Recreation Space, Stratton, Vermont, USA	43.0594	43.0486	-72.9023	-72.9201	NULL	NULL
16061	Peavine Rd., Rogue River-Siskyou National Forest, Josephine Co., Oregon, USA	43.038	41.8885	-122.816	-124.42	NULL	NULL
16062	Swans Crossing, Kerrewong State Forest, New South Wales, Australia	-31.6069	-31.6096	152.584	152.581	110	90
16063	Dallas, North Carolina, USA	35.3321	35.2994	-81.1324	-81.2153	NULL	NULL
16064	Hilliard, Nassau Co, Florida, USA	30.7068	30.6621	-81.8955	-81.9402	NULL	NULL
16065	North Andover, Massachusetts, USA	42.7412	42.6041	-71.0213	-71.1457	NULL	NULL
16066	Mohonk Preserve, Ulster Co., New York, USA	41.8047	41.7262	-74.1184	-74.2058	NULL	NULL
16067	Dan’s Mountain State Park, Allegheny Co., West Virginia, USA	39.5572	39.5572	-78.9486	-78.9486	NULL	NULL
16068	Dan's Mountain State Park, Allegheny Co., West Virginia, USA	39.5668	39.5568	-78.9606	-78.9748	NULL	NULL
16069	Dongsouth-Donglong, Phoukout, Xiengkhouang, Laos	20.0401	18.8135	104.279	102.662	NULL	NULL
16070	Kolob Reservoir, Utah, USA	37.4459	37.4324	-113.043	-113.056	NULL	NULL
16071	NEMF 2017, Stratton, Vermont, USA	43.2659	42.9467	-72.761	-73.0389	NULL	NULL
16072	Hapgood Pond Recreation Area, Peru, Vermont, USA	43.2551	43.2527	-72.8889	-72.8918	NULL	NULL
16073	Waddell Creek Rd. SW, Olympia, Washington, USA	46.9704	46.9018	-123.03	-123.075	NULL	NULL
16074	Maggie's Nature Park, Greenwood, Maine, USA	44.3863	44.3836	-70.6831	-70.6858	NULL	NULL
16075	San Gorgonio Park, San Clemente, California, USA	33.4528	33.4485	-117.64	-117.646	NULL	NULL
16076	Santa Rosa Plateau, Riverside Co., California, USA	33.5354	33.5142	-117.225	-117.27	NULL	NULL
16077	Newport Conifer-Hardwoods State Natural Area, Wisconsin, USA	45.2298	45.2186	-86.9877	-86.9979	NULL	NULL
16078	Shannon, Georgia, USA	34.3614	34.3236	-85.0591	-85.1129	NULL	NULL
16079	Oakman, Georgia, USA	34.5713	34.5624	-84.7032	-84.7128	NULL	NULL
16080	Plainville, Georgia, USA	34.4126	34.3997	-85.024	-85.0431	NULL	NULL
16081	Ban Khay, Nongpet, Paek, Xiengkhouang, Laos	20.0401	18.8135	104.279	102.662	NULL	NULL
16082	Shores Lake, Ozark-St. Francis National Forest, Franklin Co., Arkansas, USA	35.6432	35.6343	-93.9547	-93.9636	NULL	NULL
16083	Red Banks Alvar State Natural Area, Wisconsin, USA	44.6084	44.604	-87.8443	-87.8537	NULL	NULL
16084	Fox Pond Park, Plymouth, New Hampshire, USA	43.7525	43.7499	-71.6921	-71.7017	NULL	NULL
16085	Stratton Mountain, Vermont, USA	43.1148	43.1121	-72.9068	-72.9095	NULL	NULL
16086	Plymouth, New Hampshire, USA	43.8025	43.6861	-71.6585	-71.7845	NULL	NULL
16087	Bayshore Blufflands State Natural Area, Wisconsin, USA	44.9405	44.937	-87.3682	-87.3849	NULL	NULL
16088	Collinsville, Alabama, USA	34.2959	34.2413	-85.8334	-85.8978	NULL	NULL
16089	Gordon Co., Georgia, USA	34.6341	34.3842	-84.6444	-85.1123	NULL	NULL
16090	Celeste Mountain Lodge, Alajuela, Costa Rica	10.7192	10.7165	-85.0234	-85.0261	NULL	NULL
16091	Barra del Colorado, Limón, Costa Rica	10.6253	10.6253	-83.5392	-83.5392	NULL	NULL
16092	Maquenque Ecolodge, Alajuela, Costa Rica	10.6834	10.6807	-84.204	-84.2067	NULL	NULL
16093	Greer, South Carolina, USA	35.0508	34.8484	-82.1573	-82.3473	NULL	NULL
16094	Gila Co., Arizona, USA	34.4993	32.9837	-110.001	-111.721	NULL	NULL
16095	Wildhorse Canyon, Riverside Co., California, USA	33.5558	33.5469	-117.378	-117.391	NULL	NULL
16096	Caroga Lake, New York, USA	43.1474	43.1217	-74.4569	-74.5124	NULL	NULL
16097	Department of Agriculture, Harrisburg, Pennsylvania, USA	40.2885	40.2858	-76.8798	-76.8825	NULL	NULL
16098	Sir Richard Squires Memorial Provincial Park, Newfoundland, Canada	49.3606	49.3575	-57.2016	-57.2066	NULL	NULL
16099	Twin Falls, Idaho, USA	42.6521	42.5203	-114.334	-114.536	NULL	NULL
16100	pleasant valley campground highway 410 Yakima Co., Washington, USA	46.9441	46.9414	-121.324	-121.327	NULL	NULL
16101	Nile River Rd., Yakima Co., Washington, USA	46.8682	46.8002	-120.92	-121.064	NULL	NULL
16102	McLane Creek Nature Trail, Olympia, Washington, USA	47.0027	47.0001	-123.003	-123.008	NULL	NULL
16103	Pelham, Hampshire Co., Massachusetts, USA	42.3545	42.3545	-72.4493	-72.4493	252	NULL
16104	Hull, Massachusetts, USA	42.317	42.2581	-70.8003	-70.9604	NULL	NULL
16105	Eklutna Lake, Alaska, USA	61.4092	61.3374	-148.987	-149.143	NULL	NULL
16106	Oman	26.4361	16.4572	60.304	52	NULL	NULL
16107	Greenridge State Forest, Allegheny Co., Maryland, USA	39.7038	39.7011	-78.4625	-78.4652	NULL	NULL
16108	Marineland, Niagara Falls, Ontario, Canada	43.0599	43.0572	-79.0741	-79.0768	NULL	NULL
16109	Karangi, New South Wales, Australia	-30.2185	-30.3166	153.093	153.007	NULL	NULL
16110	People's State Forest, Barkhamstead, Connecticut, USA	41.9265	41.9238	-72.9975	-73.0002	NULL	NULL
16111	Da Lat, Vietnam	12.0026	11.8052	108.591	108.311	NULL	NULL
16112	Big Bay, Michigan, USA	46.8574	46.7918	-87.6784	-87.7889	NULL	NULL
16113	Larose forest, Prescott-Russell Co., Ontario, Canada	45.3836	45.3809	-75.1843	-75.187	NULL	NULL
16114	Mullett Lake, Michigan, USA	45.5686	45.4271	-84.4435	-84.5775	NULL	NULL
16115	Napanee, Ontario, Canada	44.4199	44.0432	-76.8036	-77.1388	NULL	NULL
16116	Wild River Trail, Jackson, New Hampshire, USA	44.3892	44.1604	-71.0115	-71.2536	NULL	NULL
16117	Houston-Gage Trail, Shutesbury, Massachusetts, USA	42.4729	42.3697	-72.3894	-72.5109	NULL	NULL
16118	Woody Cove, Gros Morne National Park, Newfoundland, Canada	49.6155	49.6	-57.9425	-57.9614	NULL	NULL
16119	River Falls, Wisconsin, USA	44.9012	44.8296	-92.5796	-92.6499	NULL	NULL
16120	Rough River Lake, Kentucky, USA	37.6167	37.5849	-86.4561	-86.5065	NULL	NULL
16121	Lake Lure, North Carolina, USA	35.5068	35.4189	-82.1698	-82.2733	NULL	NULL
16122	Berea, West Virginia, USA	39.1451	39.1278	-80.9177	-80.9497	NULL	NULL
16123	Culver City Park, Culver City, California, USA	34.0181	34.014	-118.383	-118.388	NULL	NULL
16124	Rangeley, Maine, USA	45.0306	44.9216	-70.6282	-70.8236	NULL	NULL
16125	Viet Spring Trail, Coconino National Forest, Arizona, USA	34.9279	34.9252	-111.553	-111.556	NULL	NULL
16126	Fox Hills Park, Culver City, California, USA	33.9845	33.9819	-118.384	-118.387	NULL	NULL
16127	Fairmont Township, Pennsylvania, USA	41.3781	41.205	-76.2145	-76.3142	NULL	NULL
16128	Ross Twp. Luzerne Co, Pennsylvania, USA	41.3794	41.214	-76.1026	-76.2517	NULL	NULL
16129	Otto, North Carolina, USA	35.0667	35.0517	-83.3714	-83.397	NULL	NULL
16130	Piscataway, New Jersey, USA	40.5972	40.506	-74.4087	-74.5195	NULL	NULL
16131	Rogue River-Siskiyou National Forest, Coos Co., Oregon, USA	42.4072	42.4045	-123.97	-123.972	NULL	NULL
16132	South Kingstown, Rhode Island, USA	41.4625	41.3768	-71.5161	-71.6062	NULL	NULL
16133	Charlestown, Rhode Island, USA	41.4448	41.3321	-71.6021	-71.7303	NULL	NULL
16134	Greendale Brook Recreation Area, Vermont, USA	43.3546	43.3473	-72.817	-72.8259	NULL	NULL
16135	Herbarium, University of California, Riverside, California, USA	33.9764	33.9675	-117.318	-117.331	NULL	NULL
16136	Helmetta Pond Area in Jamesburg Park, East Brunswick, New Jersey, USA	40.385	40.3764	-74.4252	-74.4364	NULL	NULL
16137	Thompson Park, Monroe Township, New Jersey, USA	40.3434	40.3273	-74.424	-74.4393	NULL	NULL
16139	Dorado, Puerto Rico, USA	18.4803	18.4294	-66.2431	-66.3198	NULL	NULL
16141	Little Pine State Park, Pennsylvania, USA	41.3515	41.3488	-77.3554	-77.3581	NULL	NULL
16142	Galena, Alaska, USA	64.7695	64.7159	-156.724	-156.997	NULL	NULL
16143	Dixon Miller Recreation Area, Monroe Co., Pennsylvania, USA	41.0302	41.0249	-75.4997	-75.5109	NULL	NULL
16144	Muhlenberg Co., Kentucky, USA	37.416	37.0404	-86.8812	-87.3887	NULL	NULL
16145	Anne Arundel Co., Maryland, USA	39.2374	38.7111	-76.3495	-76.8404	NULL	NULL
16146	Bur Oak Woods Forest Preserve, Cook Co., Illinois, USA	41.6536	41.6316	-87.7865	-87.8103	NULL	NULL
16147	Bear Creek Park, Dundalk, Maryland, USA	39.2726	39.2699	-76.4842	-76.4869	NULL	NULL
16148	Vedauwoo, Wyoming, USA	41.1583	41.1556	-105.377	-105.38	NULL	NULL
16149	Hampshire, England	51.2716	50.8437	-0.907872	-1.74304	NULL	NULL
16150	Abingdon, Maryland, USA	39.4806	39.4467	-76.2506	-76.2894	NULL	NULL
16152	Andover, Hampshire, England	51.2325	51.1925	-1.446	-1.53139	NULL	NULL
16153	Basingstoke, Hampshire, England	51.2906	51.2214	-1.05812	-1.1565	NULL	NULL
16154	St. Mary Bourne, Hampshire, England	51.2946	51.2231	-1.35529	-1.46017	NULL	NULL
16155	Whitchurch, Hampshire, England	51.2821	51.1936	-1.29046	-1.365	NULL	NULL
16156	Overton, Hampshire, England	51.2918	51.1905	-1.21443	-1.29673	NULL	NULL
16157	Reading, England	51.4931	51.4098	-0.928494	-1.0636	NULL	NULL
16158	Middle Waddel campground, Thurston Co., Washington, USA	46.9403	46.9376	-123.077	-123.079	NULL	NULL
16159	Northern Vermont, Vermont, USA	45.0167	43.9335	-71.465	-73.4379	NULL	NULL
16160	Upstate NY State, New York, USA	45.0076	41.9986	-73.5541	-79.7011	NULL	NULL
16161	San Isabel National Forest, Colorado, USA	38.4171	38.3996	-105.918	-105.95	NULL	NULL
16162	Milton, New York State, USA	41.6798	41.6361	-73.9517	-73.9888	NULL	NULL
16163	Grout Pond, Vermont, USA	43.0502	43.0351	-72.9368	-72.9531	NULL	NULL
16164	Mount Jo, New York, USA	44.1975	44.1815	-73.9508	-73.9828	NULL	NULL
16165	Hurricane Mountain, New York, USA	44.293	44.2104	-73.6311	-73.7911	NULL	NULL
16166	Adirondack Loj, New York, USA	44.1831	44.1803	-73.963	-73.9671	NULL	NULL
16167	Mima Mounds Natural Area Preserve, Thurston Co., Washington, USA	46.909	46.8875	-123.045	-123.061	NULL	NULL
16168	6400 Weston Pkwy, Cary, North Carolina, USA	35.8326	35.8299	-78.7877	-78.7904	NULL	NULL
16169	Heins Creek Nature Preserve, Wisconsin, USA	45.0182	45.0164	-87.1485	-87.1515	NULL	NULL
16170	Grand Lake, Colorado, USA	40.3351	40.1742	-105.674	-105.982	NULL	NULL
16171	Bob Bammert grove, Thurston Co., Washington, USA	46.8974	46.8947	-123.095	-123.098	NULL	NULL
16172	Margaret Mckenny campground, Washington, USA	46.9272	46.9245	-123.058	-123.061	NULL	NULL
16174	Central, Minnesota, USA	48.7068	48.692	-94.327	-94.359	NULL	NULL
16175	Shiffer Park, Costa Mesa, California, USA	33.6871	33.6847	-117.892	-117.894	NULL	NULL
16176	Pickeral Lake, Ottertail Co., Minnesota, USA	46.4358	46.4188	-95.7812	-95.8305	NULL	NULL
16177	Princeton, Minnesota, USA	45.5915	45.5374	-93.5658	-93.6344	NULL	NULL
16178	Dockery Lake Campground, White Co., Georgia, USA	34.6753	34.6726	-83.9741	-83.9768	NULL	NULL
16179	Baileys Harbor Boreal Forest and Wetlands State Natural Area, Wisconsin, USA	45.1055	45.0935	-87.0522	-87.0607	NULL	NULL
16180	Boone Co., Kentucky, USA	39.1475	38.7773	-84.5979	-84.8976	NULL	NULL
16181	908 Ave. C, Sweeny, Texas, USA	29.0434	29.0407	-95.6875	-95.6901	NULL	NULL
16182	Hadley Hill Rd., Hadley, New York, USA	43.3666	43.3109	-73.8776	-74.0135	NULL	NULL
16183	Blue Lagoon, Deschutes Co., Oregon, USA	43.906	43.9005	-121.767	-121.774	NULL	NULL
16184	Knorreichenstieg, Kellerwald, Hessen, Germany	52.1744	50.1744	9.96304	7.96304	NULL	NULL
16185	Nationalpark Kellerwald-Edersee, Hessen, Germany	51.1401	51.1374	8.98079	8.97809	NULL	NULL
16186	Dhofar, Oman	20.0018	16.6458	56.3557	52.0007	NULL	NULL
16187	Central Minnesota, Princeton Co., Minnesota, USA	45.5205	45.5178	-93.5912	-93.5939	NULL	NULL
16188	New Dundee, Ontario, Canada	43.3517	43.3448	-80.573	-80.5904	NULL	NULL
16189	Jackson, New Jersey, USA	40.1724	39.999	-74.2415	-74.4695	NULL	NULL
16190	Jackson Liberty High School, Jackson Township, New Jersey, USA	40.0924	40.0897	-74.261	-74.2637	NULL	NULL
16191	USA	71.5388	18.7763	-66.8854	170.596	NULL	NULL
16192	Glen Echo Park, Columbus, Ohio, USA	40.0208	40.0182	-82.9965	-83.0016	NULL	NULL
16193	Pismo Beach, California, USA	35.181	35.1144	-120.605	-120.714	NULL	NULL
16194	State Game Lands 264, Pennsylvania, USA	40.6332	40.5695	-76.5283	-76.7615	NULL	NULL
16195	Alpine, Texas Brewster Co., USA	30.3917	30.344	-103.626	-103.695	NULL	NULL
16196	Yeniköy, Göçe Mahallesi, Ağva, Şile, Turkey	41.125	41.1116	29.8515	29.8477	NULL	NULL
16197	Frankenau Altenlotheim, Waldeck-Frankenberg, Hessen, Germany	51.1252	51.117	8.93063	8.91776	NULL	NULL
16198	Mount Kamniti Lovec mountain group, West Julian Alps, Friuli Venezia Giulia, Italy	46.4979	46.4441	13.5591	13.4893	2400	900
16199	Rye, Colorado, USA	37.9242	37.918	-104.928	-104.937	7500	7000
16200	Camden Co., Missouri, USA	38.2706	37.8005	-92.4063	-93.0822	NULL	NULL
16201	Wadleigh State Park, Bradford, New Hampshire, USA	43.3684	43.3327	-71.9411	-72.0093	NULL	NULL
16202	Palmeira dos Índios, Alagoas, Brazil	-9.32563	-9.48891	-36.5578	-36.7157	NULL	NULL
16203	Lily Pond Wildlife Management Area, Goshen, Massachusetts, USA	43.4426	41.4426	-71.8314	-73.8314	NULL	NULL
16204	Caroline, Wisconsin, USA	44.7524	44.7048	-88.8501	-88.9285	NULL	NULL
16205	Stella Lake, N of Campbell River, Vancouver Island, British Columbia, Canada	50.3047	50.2531	-125.486	-125.539	NULL	NULL
16206	Tahoe National Forest, Nevada Co., California, USA	39.2708	39.2681	-121.017	-121.019	NULL	NULL
16207	Cupertino Veterans Memorial Park, Cupertino, California, USA	37.326	37.3231	-122.044	-122.047	NULL	NULL
16208	Clarks Creek, Appalachian Trail, Pennsylvania, USA	40.6457	40.2606	-76.5479	-76.9929	NULL	NULL
16209	Teetertown Ravine Nature Preserve, Lebanon Township, New Jersey, USA	40.7593	40.7467	-74.8447	-74.8601	NULL	NULL
16210	Cedar Park, Texas, USA	30.5479	30.4675	-97.7682	-97.8531	NULL	NULL
16211	Rapla, Estonia	59.0116	58.9874	24.8415	24.7777	NULL	NULL
16212	Hannagans Meadow, Wolf Release Area, Greenlee Co., Arizona, USA	80	-80	89	-89	NULL	NULL
16213	Murphy Park, Milpitas, California, USA	37.4281	37.423	-121.874	-121.877	NULL	NULL
16214	Monongalia Co., West Virginia, USA	39.7214	39.4356	-79.7638	-80.4222	NULL	NULL
16215	Crow Wing State Park, Minnesota, USA	46.2969	46.258	-94.3167	-94.3538	NULL	NULL
16216	Feasterville-Trevose, Bucks Co., Pennsylvania, USA	40.1631	40.1326	-74.9599	-75.0173	NULL	NULL
16217	Ban Nahoi, Paek, Xiengkhuoang, Laos	22.5029	13.9097	107.695	100.083	NULL	NULL
16218	Ban Bong, Phoukout, Xiengkhuoang, Laos	22.5029	13.9097	107.695	100.083	NULL	NULL
16219	Backyard, Edmonton, Alberta, Canada	53.7161	53.3957	-113.273	-113.715	NULL	NULL
16220	Hannagan Campground, White Mountains, Arizona, USA	33.85	33.8473	-109.146	-109.149	NULL	NULL
16221	Highway 151, White Mountains, Arizona, USAWhite Mountains, Arizona, USA	33.9199	33.9013	-109.569	-109.601	NULL	NULL
16222	Clear Fork Reservoir Public Hunting and Fishing Area, Mansfield, Ohio, USA	40.7284	40.7065	-82.6512	-82.6638	NULL	NULL
16223	781 Pulver List Rd., Mansfield, Ohio, USA	40.7631	40.7629	-82.4864	-82.4868	NULL	NULL
16224	Franconia Notch, New Hampshire, USA	44.1781	44.0614	-71.658	-71.6987	NULL	NULL
16225	Manitoba	58.267	48.4307	-88.6484	-102.359	NULL	NULL
16226	Mountaineer Creek, Douglas Co., Nevada, USA	38.7349	38.6806	-119.573	-119.625	NULL	NULL
16227	Chatham, Morris Co., New Jersey, USA	40.7552	40.7243	-74.3631	-74.3997	NULL	NULL
16228	Essex Co., New York, USA	44.5468	43.7445	-73.2936	-74.3368	NULL	NULL
16230	Perry Co., Arkansas, USA	35.1158	34.7718	-92.5405	-93.3059	NULL	NULL
16231	Jan Dizard Trail, Amherst, Massachusetts, USA	43.3405	41.3405	-71.4929	-73.4929	NULL	NULL
16233	Shell Lake, Wisconsin, USA	45.7536	45.709	-91.8671	-91.9395	NULL	NULL
16234	Hurricane, Washington Co., Utah, USA	37.2132	37.0847	-113.256	-113.45	NULL	NULL
16235	Malton, England	54.1466	54.124	-0.783594	-0.82581	NULL	NULL
16236	Pacific Valley, Stanislaus National Forest, Alpine Co., California, USA	38.5237	38.4997	-119.899	-119.903	NULL	NULL
16237	Silt, Colorado, USA	39.5674	39.5304	-107.628	-107.685	NULL	NULL
16238	Tzaneen, Limpopo, South Africa	-23.7358	-23.894	30.2186	30.0726	NULL	NULL
16239	October Mountain State Forest, Becket, Massachusetts, USA	42.3504	42.3477	-73.2231	-73.2258	NULL	NULL
16240	Coscomate, Durango, Mexico	23.6996	23.6969	-105.565	-105.568	NULL	NULL
16242	Lombardy, Ontario, Canada	44.832	44.8147	-76.0774	-76.0983	NULL	NULL
16243	Chelsea Park, Pine Hill, New York, USA	42.1399	42.136	-74.4834	-74.4849	NULL	NULL
16244	Stokes State Forest at Kittle Field, New Jersey, USA	41.216	41.1986	-74.7635	-74.7854	NULL	NULL
16245	Darien, Connecticut, USA	41.1147	41.036	-73.444	-73.5174	NULL	NULL
16246	Burgen en Horsten, Den Haag, Zuid-Holland, Netherlands	52.0991	52.0874	4.36591	4.35031	NULL	NULL
16247	Mechanic Falls, Maine, USA	44.1436	44.0715	-70.359	-70.4511	NULL	NULL
16248	Westmoreland State Park, Westmoreland Co., Virginia, USA	38.1717	38.169	-76.8622	-76.8649	NULL	NULL
16249	Pueblo, Colorado, USA	38.3454	38.1891	-104.461	-104.721	NULL	NULL
16250	Jack Co., Texas, USA	33.4671	33.0013	-97.9181	-98.4266	NULL	NULL
16251	Lower Spectacle Pond, Otis, Massachusetts, USA	42.1744	42.1613	-73.1165	-73.121	NULL	NULL
16252	South Algonquin, Ontario, Canada	45.5704	45.2077	-77.6839	-78.1826	NULL	NULL
16253	Pinery Canyon, Cochise Co., Arizona, USA	32.0069	31.9402	-109.293	-109.39	NULL	NULL
16254	Hebron, Maine, USA	44.2512	44.1536	-70.3145	-70.4412	NULL	NULL
16255	Manitou, Colorado, USA	38.8679	38.8423	-104.886	-104.94	NULL	NULL
16256	Trumbull, Fairfield Co., Connecticut, USA	41.2992	41.2206	-73.1407	-73.2753	NULL	NULL
16257	Sand Lake, Michigan, USA	43.2943	43.2857	-85.5067	-85.5316	NULL	NULL
16258	Balneario Maritaro, Las Azufres, Michoacan, Mexico	19.8292	19.8215	-100.668	-100.686	NULL	NULL
16259	Quila, Jalisco, Mexico	20.3849	20.3445	-104.058	-104.093	NULL	NULL
16260	Teaneck, New Jersey, USA	40.9171	40.8599	-73.9874	-74.0374	NULL	NULL
16261	El Castillo, San Rafael de Heredia, Costa Rica	10.0614	10.054	-84.0768	-84.0869	NULL	NULL
16262	Volcan de Tequila, Jalisco, Mexico	20.8258	20.7715	-103.808	-103.877	NULL	NULL
16263	Pucuato, Michoacan, Mexico	19.6097	19.5479	-100.637	-100.723	NULL	NULL
16264	Nartkala, Urvanskiy Rayon, Republic of Kabardino-Balkaria, Russia	43.5604	43.5148	43.945	43.8977	NULL	NULL
16265	Brianhead, Utah, USA	37.7188	37.6763	-112.814	-112.862	NULL	NULL
